,Vessel Name,IMO,MMSI,Latitude,Longitude,Date,Direction,Degrees,Speed,Source,Mod_lat,Mod_long,lat_noise,long_noise
3307,MAERSK KIMI,9162227,244132000,25° 01.006' N,051° 36.311' E,19/06/2019 11:59:09 +00:00,N,0,0.04,FBB,25.016766666666665,51.605183333333336,25.01582153104725,51.60786241412574
3308,MAERSK KIMI,9162227,244132000,25° 01.009' N,051° 36.308' E,19/06/2019 12:04:09 +00:00,N,0,0.04,FBB,25.016816666666667,51.605133333333335,25.019711145592535,51.59864796343747
3309,MAERSK KIMI,9162227,244132000,25° 01.009' N,051° 36.308' E,19/06/2019 12:09:09 +00:00,N,0,0.02,FBB,25.016816666666667,51.605133333333335,25.012621988667302,51.610520767743616
3310,MAERSK KIMI,9162227,244132000,25° 01.006' N,051° 36.309' E,19/06/2019 12:14:09 +00:00,N,0,0.04,FBB,25.016766666666665,51.60515,25.0207997167409,51.59615159803245
3311,MAERSK KIMI,9162227,244132000,25° 01.003' N,051° 36.307' E,19/06/2019 12:19:09 +00:00,N,0,0.06,FBB,25.016716666666667,51.60511666666667,25.01380937638141,51.60306076310334
3312,MAERSK KIMI,9162227,244132000,25° 01.005' N,051° 36.310' E,19/06/2019 12:24:09 +00:00,N,0,0.02,FBB,25.01675,51.60516666666667,25.013553927084782,51.60131294502135
3313,MAERSK KIMI,9162227,244132000,25° 01.004' N,051° 36.313' E,19/06/2019 12:29:09 +00:00,N,0,0.04,FBB,25.016733333333335,51.605216666666664,25.01904860830701,51.6046151452143
3314,MAERSK KIMI,9162227,244132000,25° 01.005' N,051° 36.304' E,19/06/2019 12:39:09 +00:00,N,0,0.04,FBB,25.01675,51.605066666666666,25.019675451907773,51.6037195958137
3315,MAERSK KIMI,9162227,244132000,25° 01.006' N,051° 36.310' E,19/06/2019 12:44:09 +00:00,N,0,0.08,FBB,25.016766666666665,51.60516666666667,25.01895811938128,51.60867776157724
3316,MAERSK KIMI,9162227,244132000,25° 01.008' N,051° 36.309' E,19/06/2019 12:49:09 +00:00,N,0,0.06,FBB,25.0168,51.60515,25.018647263737414,51.60129023027747
3317,MAERSK KIMI,9162227,244132000,25° 01.005' N,051° 36.302' E,19/06/2019 12:54:09 +00:00,N,0,0.0,FBB,25.01675,51.60503333333333,25.010378042099443,51.61075784228442
3318,MAERSK KIMI,9162227,244132000,25° 01.003' N,051° 36.305' E,19/06/2019 12:59:09 +00:00,N,0,0.02,FBB,25.016716666666667,51.60508333333333,25.0173775813891,51.61204586933489
3319,MAERSK KIMI,9162227,244132000,25° 01.002' N,051° 36.301' E,19/06/2019 13:04:09 +00:00,N,0,0.08,FBB,25.0167,51.605016666666664,25.01068332214966,51.60966360748056
3320,MAERSK KIMI,9162227,244132000,25° 01.003' N,051° 36.307' E,19/06/2019 13:09:09 +00:00,N,0,0.02,FBB,25.016716666666667,51.60511666666667,25.01939279055723,51.60424795769422
3321,MAERSK KIMI,9162227,244132000,25° 01.004' N,051° 36.307' E,19/06/2019 13:14:09 +00:00,N,0,0.14,FBB,25.016733333333335,51.60511666666667,25.02694986401737,51.60441631919697
3322,MAERSK KIMI,9162227,244132000,25° 01.003' N,051° 36.308' E,19/06/2019 13:19:09 +00:00,N,0,0.02,FBB,25.016716666666667,51.605133333333335,25.015319813642215,51.60559454974607
3323,MAERSK KIMI,9162227,244132000,25° 01.005' N,051° 36.309' E,19/06/2019 13:24:09 +00:00,N,0,0.16,FBB,25.01675,51.60515,25.0213866022223,51.603711199216974
3324,MAERSK KIMI,9162227,244132000,25° 01.001' N,051° 36.308' E,19/06/2019 13:29:09 +00:00,N,0,0.0,FBB,25.016683333333333,51.605133333333335,25.016165915791486,51.60845683554814
3325,MAERSK KIMI,9162227,244132000,25° 01.003' N,051° 36.310' E,19/06/2019 13:34:09 +00:00,N,0,0.0,FBB,25.016716666666667,51.60516666666667,25.017359461989848,51.611229910879466
3326,MAERSK KIMI,9162227,244132000,25° 01.006' N,051° 36.305' E,19/06/2019 13:39:09 +00:00,N,0,0.12,FBB,25.016766666666665,51.60508333333333,25.022615618346492,51.61459012797633
3327,MAERSK KIMI,9162227,244132000,25° 01.004' N,051° 36.308' E,19/06/2019 13:44:09 +00:00,N,0,0.08,FBB,25.016733333333335,51.605133333333335,25.026811608946357,51.60200438706492
3328,MAERSK KIMI,9162227,244132000,25° 01.005' N,051° 36.310' E,19/06/2019 13:49:09 +00:00,N,0,0.06,FBB,25.01675,51.60516666666667,25.024530448783228,51.60519617954877
3329,MAERSK KIMI,9162227,244132000,25° 01.008' N,051° 36.307' E,19/06/2019 13:54:09 +00:00,N,0,0.02,FBB,25.0168,51.60511666666667,25.018226350790776,51.607851114267326
3330,MAERSK KIMI,9162227,244132000,25° 01.005' N,051° 36.312' E,19/06/2019 13:59:09 +00:00,N,0,0.04,FBB,25.01675,51.605199999999996,25.025427055140625,51.60551471291343
3331,MAERSK KIMI,9162227,244132000,25° 01.007' N,051° 36.311' E,19/06/2019 14:04:09 +00:00,N,0,0.0,FBB,25.016783333333333,51.605183333333336,25.017422405241234,51.60763593117338
3332,MAERSK KIMI,9162227,244132000,25° 01.007' N,051° 36.310' E,19/06/2019 14:09:09 +00:00,N,0,0.06,FBB,25.016783333333333,51.60516666666667,25.01348864856373,51.60221582655274
3333,MAERSK KIMI,9162227,244132000,25° 01.006' N,051° 36.309' E,19/06/2019 14:14:09 +00:00,N,0,0.0,FBB,25.016766666666665,51.60515,25.02696276556182,51.60694107029006
3334,MAERSK KIMI,9162227,244132000,25° 01.008' N,051° 36.310' E,19/06/2019 14:19:09 +00:00,N,0,0.02,FBB,25.0168,51.60516666666667,25.01820091958991,51.60238075867876
3335,MAERSK KIMI,9162227,244132000,25° 01.007' N,051° 36.310' E,19/06/2019 14:24:09 +00:00,N,0,0.0,FBB,25.016783333333333,51.60516666666667,25.022057154998787,51.60397156194706
3336,MAERSK KIMI,9162227,244132000,25° 01.007' N,051° 36.310' E,19/06/2019 14:29:09 +00:00,N,0,0.1,FBB,25.016783333333333,51.60516666666667,25.01322396205083,51.59813061603709
3337,MAERSK KIMI,9162227,244132000,25° 01.005' N,051° 36.311' E,19/06/2019 14:34:09 +00:00,N,0,0.02,FBB,25.01675,51.605183333333336,25.01453598041676,51.61187539398464
3338,MAERSK KIMI,9162227,244132000,25° 01.006' N,051° 36.311' E,19/06/2019 14:39:09 +00:00,N,0,0.04,FBB,25.016766666666665,51.605183333333336,25.011092323057643,51.60359774008504
3339,MAERSK KIMI,9162227,244132000,25° 01.006' N,051° 36.313' E,19/06/2019 14:44:09 +00:00,N,0,0.23,FBB,25.016766666666665,51.605216666666664,25.01106526978451,51.60592461890203
3340,MAERSK KIMI,9162227,244132000,25° 01.006' N,051° 36.311' E,19/06/2019 14:49:09 +00:00,N,0,0.02,FBB,25.016766666666665,51.605183333333336,25.010216524466507,51.60221119790887
3341,MAERSK KIMI,9162227,244132000,25° 01.003' N,051° 36.312' E,19/06/2019 14:54:09 +00:00,N,0,0.06,FBB,25.016716666666667,51.605199999999996,25.01044948621706,51.60753182555514
3342,MAERSK KIMI,9162227,244132000,25° 01.003' N,051° 36.313' E,19/06/2019 14:59:09 +00:00,N,0,0.06,FBB,25.016716666666667,51.605216666666664,25.021766633673195,51.60823936137407
3343,MAERSK KIMI,9162227,244132000,25° 01.004' N,051° 36.311' E,19/06/2019 15:04:09 +00:00,N,0,0.08,FBB,25.016733333333335,51.605183333333336,25.014276047915583,51.603626079199195
3344,MAERSK KIMI,9162227,244132000,25° 01.003' N,051° 36.311' E,19/06/2019 15:09:09 +00:00,N,0,0.27,FBB,25.016716666666667,51.605183333333336,25.01685740881806,51.60998571926936
3345,MAERSK KIMI,9162227,244132000,25° 01.003' N,051° 36.308' E,19/06/2019 15:14:09 +00:00,N,0,0.02,FBB,25.016716666666667,51.605133333333335,25.01489230870668,51.598980108568036
3346,MAERSK KIMI,9162227,244132000,25° 01.007' N,051° 36.307' E,19/06/2019 15:19:09 +00:00,N,0,0.02,FBB,25.016783333333333,51.60511666666667,25.017633451741904,51.60537782869996
3347,MAERSK KIMI,9162227,244132000,25° 01.003' N,051° 36.309' E,19/06/2019 15:24:09 +00:00,N,0,0.16,FBB,25.016716666666667,51.60515,25.02151546970502,51.60934649688713
3348,MAERSK KIMI,9162227,244132000,25° 01.005' N,051° 36.308' E,19/06/2019 15:29:09 +00:00,N,0,0.0,FBB,25.01675,51.605133333333335,24.99810852177114,51.612605457483646
3349,MAERSK KIMI,9162227,244132000,25° 01.006' N,051° 36.308' E,19/06/2019 15:34:09 +00:00,N,0,0.02,FBB,25.016766666666665,51.605133333333335,25.010561491135945,51.604518871462176
3350,MAERSK KIMI,9162227,244132000,25° 01.006' N,051° 36.311' E,19/06/2019 15:39:09 +00:00,N,0,0.02,FBB,25.016766666666665,51.605183333333336,25.020004115340104,51.604452147157076
3351,MAERSK KIMI,9162227,244132000,25° 01.007' N,051° 36.308' E,19/06/2019 15:44:09 +00:00,N,0,0.0,FBB,25.016783333333333,51.605133333333335,25.002440884514492,51.60036520323966
3352,MAERSK KIMI,9162227,244132000,25° 01.000' N,051° 36.311' E,19/06/2019 15:49:09 +00:00,N,0,0.02,FBB,25.016666666666666,51.605183333333336,25.025135073479937,51.61076687389331
3353,MAERSK KIMI,9162227,244132000,25° 01.007' N,051° 36.307' E,19/06/2019 15:54:09 +00:00,N,0,0.02,FBB,25.016783333333333,51.60511666666667,25.01547697241562,51.613734595035375
3354,MAERSK KIMI,9162227,244132000,25° 01.004' N,051° 36.309' E,19/06/2019 15:59:09 +00:00,N,0,0.02,FBB,25.016733333333335,51.60515,25.021435211222236,51.5997939063172
3355,MAERSK KIMI,9162227,244132000,25° 01.004' N,051° 36.310' E,19/06/2019 16:04:09 +00:00,N,0,0.04,FBB,25.016733333333335,51.60516666666667,25.015840705517643,51.606315826321655
3356,MAERSK KIMI,9162227,244132000,25° 01.005' N,051° 36.311' E,19/06/2019 16:09:09 +00:00,N,0,0.02,FBB,25.01675,51.605183333333336,25.010828712872417,51.60990956896372
3357,MAERSK KIMI,9162227,244132000,25° 01.006' N,051° 36.310' E,19/06/2019 16:14:09 +00:00,N,0,0.02,FBB,25.016766666666665,51.60516666666667,25.015118396655758,51.6129306568368
3358,MAERSK KIMI,9162227,244132000,25° 01.006' N,051° 36.310' E,19/06/2019 16:19:09 +00:00,N,0,0.0,FBB,25.016766666666665,51.60516666666667,25.026182965687315,51.598514329470866
3359,MAERSK KIMI,9162227,244132000,25° 01.004' N,051° 36.311' E,19/06/2019 16:24:09 +00:00,N,0,0.04,FBB,25.016733333333335,51.605183333333336,25.016132177797708,51.60546500344698
3360,MAERSK KIMI,9162227,244132000,25° 01.008' N,051° 36.307' E,19/06/2019 16:29:09 +00:00,N,0,0.1,FBB,25.0168,51.60511666666667,25.022332113161916,51.60754427820549
3361,MAERSK KIMI,9162227,244132000,25° 01.008' N,051° 36.310' E,19/06/2019 16:34:09 +00:00,N,0,0.06,FBB,25.0168,51.60516666666667,25.02047874241636,51.59844212795543
3362,MAERSK KIMI,9162227,244132000,25° 01.006' N,051° 36.307' E,19/06/2019 16:39:09 +00:00,N,0,0.17,FBB,25.016766666666665,51.60511666666667,25.0212880331407,51.606889905889794
3363,MAERSK KIMI,9162227,244132000,25° 01.006' N,051° 36.311' E,19/06/2019 16:44:09 +00:00,N,0,0.08,FBB,25.016766666666665,51.605183333333336,25.0098508426081,51.60615259565253
3364,MAERSK KIMI,9162227,244132000,25° 01.006' N,051° 36.311' E,19/06/2019 16:49:09 +00:00,N,0,0.08,FBB,25.016766666666665,51.605183333333336,25.02022968266279,51.60813539089317
3365,MAERSK KIMI,9162227,244132000,25° 01.006' N,051° 36.310' E,19/06/2019 16:54:09 +00:00,N,0,0.02,FBB,25.016766666666665,51.60516666666667,25.022054910374443,51.61418318527792
3366,MAERSK KIMI,9162227,244132000,25° 01.006' N,051° 36.310' E,19/06/2019 16:59:09 +00:00,N,0,0.02,FBB,25.016766666666665,51.60516666666667,25.01741759316972,51.595490581344045
3367,MAERSK KIMI,9162227,244132000,25° 01.006' N,051° 36.311' E,19/06/2019 17:04:09 +00:00,N,0,0.02,FBB,25.016766666666665,51.605183333333336,25.016620010658226,51.608342795057965
3368,MAERSK KIMI,9162227,244132000,25° 01.006' N,051° 36.310' E,19/06/2019 17:09:09 +00:00,N,0,0.04,FBB,25.016766666666665,51.60516666666667,25.01550468286817,51.605138151347525
3369,MAERSK KIMI,9162227,244132000,25° 01.005' N,051° 36.312' E,19/06/2019 17:14:09 +00:00,N,0,0.0,FBB,25.01675,51.605199999999996,25.015995073754816,51.60125083362429
3370,MAERSK KIMI,9162227,244132000,25° 01.005' N,051° 36.310' E,19/06/2019 17:19:09 +00:00,N,0,0.02,FBB,25.01675,51.60516666666667,25.01406653574828,51.60157922491495
3371,MAERSK KIMI,9162227,244132000,25° 01.006' N,051° 36.310' E,19/06/2019 17:24:09 +00:00,N,0,0.02,FBB,25.016766666666665,51.60516666666667,25.016106492411623,51.61088090064126
3372,MAERSK KIMI,9162227,244132000,25° 01.005' N,051° 36.313' E,19/06/2019 17:29:09 +00:00,N,0,0.02,FBB,25.01675,51.605216666666664,25.010754162914324,51.61054328567492
3373,MAERSK KIMI,9162227,244132000,25° 01.005' N,051° 36.310' E,19/06/2019 17:34:09 +00:00,N,0,0.0,FBB,25.01675,51.60516666666667,25.008953993306005,51.608585029590294
3374,MAERSK KIMI,9162227,244132000,25° 01.006' N,051° 36.312' E,19/06/2019 17:39:09 +00:00,N,0,0.1,FBB,25.016766666666665,51.605199999999996,25.01927270414525,51.60431080001201
3375,MAERSK KIMI,9162227,244132000,25° 01.005' N,051° 36.311' E,19/06/2019 17:49:09 +00:00,N,0,0.02,FBB,25.01675,51.605183333333336,25.021484898166186,51.60505552949654
3376,MAERSK KIMI,9162227,244132000,25° 01.006' N,051° 36.311' E,19/06/2019 17:54:09 +00:00,N,0,0.04,FBB,25.016766666666665,51.605183333333336,25.023799932228624,51.60526393195685
3377,MAERSK KIMI,9162227,244132000,25° 01.005' N,051° 36.309' E,19/06/2019 17:59:09 +00:00,N,0,0.02,FBB,25.01675,51.60515,25.02276950409506,51.60592489765979
3378,MAERSK KIMI,9162227,244132000,25° 01.004' N,051° 36.310' E,19/06/2019 18:04:09 +00:00,N,0,0.02,FBB,25.016733333333335,51.60516666666667,25.010958335231035,51.61589927202263
3379,MAERSK KIMI,9162227,244132000,25° 01.005' N,051° 36.310' E,19/06/2019 18:09:09 +00:00,N,0,0.02,FBB,25.01675,51.60516666666667,25.018058360399444,51.60690359062249
3380,MAERSK KIMI,9162227,244132000,25° 01.005' N,051° 36.308' E,19/06/2019 18:14:09 +00:00,N,0,0.02,FBB,25.01675,51.605133333333335,25.023298869312857,51.60571376591942
3381,MAERSK KIMI,9162227,244132000,25° 01.004' N,051° 36.312' E,19/06/2019 18:19:09 +00:00,N,0,0.0,FBB,25.016733333333335,51.605199999999996,25.013660831023092,51.602340259777755
3382,MAERSK KIMI,9162227,244132000,25° 01.005' N,051° 36.311' E,19/06/2019 18:24:09 +00:00,N,0,0.04,FBB,25.01675,51.605183333333336,25.02012802172952,51.60981140515921
3383,MAERSK KIMI,9162227,244132000,25° 01.003' N,051° 36.314' E,19/06/2019 18:29:09 +00:00,N,0,0.1,FBB,25.016716666666667,51.60523333333333,25.023619161617987,51.602333006367274
3384,MAERSK KIMI,9162227,244132000,25° 01.006' N,051° 36.310' E,19/06/2019 18:34:09 +00:00,N,0,0.08,FBB,25.016766666666665,51.60516666666667,25.008626596502115,51.602128640821036
3385,MAERSK KIMI,9162227,244132000,25° 01.003' N,051° 36.313' E,19/06/2019 18:39:09 +00:00,N,0,0.02,FBB,25.016716666666667,51.605216666666664,25.014352171122944,51.6005059572269
3386,MAERSK KIMI,9162227,244132000,25° 01.002' N,051° 36.312' E,19/06/2019 18:49:09 +00:00,N,0,0.02,FBB,25.0167,51.605199999999996,25.016924786597198,51.60798477925546
3387,MAERSK KIMI,9162227,244132000,25° 01.006' N,051° 36.309' E,19/06/2019 18:54:09 +00:00,N,0,0.02,FBB,25.016766666666665,51.60515,25.011585713252025,51.604116028594824
3388,MAERSK KIMI,9162227,244132000,25° 01.004' N,051° 36.311' E,19/06/2019 18:59:09 +00:00,N,0,0.02,FBB,25.016733333333335,51.605183333333336,25.024641261152954,51.60351875716697
3389,MAERSK KIMI,9162227,244132000,25° 01.004' N,051° 36.313' E,19/06/2019 19:04:09 +00:00,N,0,0.02,FBB,25.016733333333335,51.605216666666664,25.007497544485204,51.606835375996695
3390,MAERSK KIMI,9162227,244132000,25° 01.007' N,051° 36.311' E,19/06/2019 19:09:09 +00:00,N,0,0.02,FBB,25.016783333333333,51.605183333333336,25.014169760008645,51.6002979516139
3391,MAERSK KIMI,9162227,244132000,25° 01.008' N,051° 36.308' E,19/06/2019 19:14:09 +00:00,N,0,0.19,FBB,25.0168,51.605133333333335,25.010803775969126,51.61710094704805
3392,MAERSK KIMI,9162227,244132000,25° 01.008' N,051° 36.311' E,19/06/2019 19:19:09 +00:00,N,0,0.02,FBB,25.0168,51.605183333333336,25.02733786769105,51.60926941121021
3393,MAERSK KIMI,9162227,244132000,25° 01.006' N,051° 36.310' E,19/06/2019 19:24:09 +00:00,N,0,0.08,FBB,25.016766666666665,51.60516666666667,25.01811100412686,51.60660530715798
3394,MAERSK KIMI,9162227,244132000,25° 01.004' N,051° 36.312' E,19/06/2019 19:34:09 +00:00,N,0,0.04,FBB,25.016733333333335,51.605199999999996,25.018509647073504,51.6115051095344
3395,MAERSK KIMI,9162227,244132000,25° 01.003' N,051° 36.311' E,19/06/2019 19:39:09 +00:00,N,0,0.04,FBB,25.016716666666667,51.605183333333336,25.01014315904252,51.60310772926979
3396,MAERSK KIMI,9162227,244132000,25° 01.007' N,051° 36.309' E,19/06/2019 19:44:09 +00:00,N,0,0.04,FBB,25.016783333333333,51.60515,25.01792838618942,51.598545859797
3397,MAERSK KIMI,9162227,244132000,25° 01.006' N,051° 36.311' E,19/06/2019 19:49:09 +00:00,N,0,0.04,FBB,25.016766666666665,51.605183333333336,25.013936734396665,51.60780924576947
3398,MAERSK KIMI,9162227,244132000,25° 01.007' N,051° 36.310' E,19/06/2019 19:54:09 +00:00,N,0,0.04,FBB,25.016783333333333,51.60516666666667,25.01286207133144,51.60501561758997
3399,MAERSK KIMI,9162227,244132000,25° 01.007' N,051° 36.308' E,19/06/2019 19:59:09 +00:00,N,0,0.04,FBB,25.016783333333333,51.605133333333335,25.01444765659818,51.60223537394424
3400,MAERSK KIMI,9162227,244132000,25° 01.006' N,051° 36.310' E,19/06/2019 20:04:09 +00:00,N,0,0.04,FBB,25.016766666666665,51.60516666666667,25.017236377922107,51.60549063594391
3401,MAERSK KIMI,9162227,244132000,25° 00.997' N,051° 36.296' E,19/06/2019 20:09:09 +00:00,N,0,0.64,FBB,25.016616666666668,51.604933333333335,25.019276527268925,51.608426382107005
3402,MAERSK KIMI,9162227,244132000,25° 00.909' N,051° 36.262' E,19/06/2019 20:14:09 +00:00,S,190,2.12,FBB,25.01515,51.604366666666664,25.016235785142,51.60338514315663
3403,MAERSK KIMI,9162227,244132000,25° 00.700' N,051° 36.337' E,19/06/2019 20:19:09 +00:00,SE,137,3.63,FBB,25.011666666666667,51.60561666666667,25.00680650148818,51.61112671749438
3404,MAERSK KIMI,9162227,244132000,25° 00.700' N,051° 36.725' E,19/06/2019 20:24:09 +00:00,ENE,70,5.68,FBB,25.011666666666667,51.61208333333333,25.013551347004114,51.6070261708607
3405,MAERSK KIMI,9162227,244132000,25° 00.892' N,051° 37.312' E,19/06/2019 20:29:09 +00:00,ENE,68,7.6,FBB,25.014866666666666,51.62186666666667,25.02561616852771,51.63205502036542
3406,MAERSK KIMI,9162227,244132000,25° 01.149' N,051° 38.015' E,19/06/2019 20:34:09 +00:00,ENE,68,8.92,FBB,25.01915,51.633583333333334,25.02191943578222,51.6319561321245
3407,MAERSK KIMI,9162227,244132000,25° 01.453' N,051° 38.897' E,19/06/2019 20:39:09 +00:00,ENE,69,11.35,FBB,25.024216666666668,51.64828333333333,25.02451826066544,51.647718355302054
3408,MAERSK KIMI,9162227,244132000,25° 01.829' N,051° 39.880' E,19/06/2019 20:44:09 +00:00,ENE,66,12.23,FBB,25.030483333333333,51.66466666666667,25.036319337781688,51.66433505894724
3409,MAERSK KIMI,9162227,244132000,25° 02.311' N,051° 40.922' E,19/06/2019 20:49:09 +00:00,NE,54,12.89,FBB,25.038516666666666,51.68203333333334,25.041573438913776,51.685132147279745
3410,MAERSK KIMI,9162227,244132000,25° 03.170' N,051° 41.546' E,19/06/2019 20:54:09 +00:00,N,11,12.34,FBB,25.052833333333332,51.692433333333334,25.058213395755654,51.69339750660429
3411,MAERSK KIMI,9162227,244132000,25° 04.249' N,051° 41.679' E,19/06/2019 20:59:09 +00:00,N,2,13.76,FBB,25.070816666666666,51.69465,25.073203327566254,51.68642150104809
3412,MAERSK KIMI,9162227,244132000,25° 05.525' N,051° 41.715' E,19/06/2019 21:04:09 +00:00,N,2,16.31,FBB,25.092083333333335,51.69525,25.088973020439518,51.70034999321441
3413,MAERSK KIMI,9162227,244132000,25° 06.895' N,051° 41.740' E,19/06/2019 21:09:09 +00:00,N,0,16.41,FBB,25.114916666666666,51.69566666666667,25.114316903970686,51.702795019888576
3414,MAERSK KIMI,9162227,244132000,25° 08.300' N,051° 41.788' E,19/06/2019 21:14:09 +00:00,N,5,17.14,FBB,25.138333333333332,51.696466666666666,25.14274790010733,51.693734098805464
3415,MAERSK KIMI,9162227,244132000,25° 09.689' N,051° 42.157' E,19/06/2019 21:19:09 +00:00,NNE,24,17.18,FBB,25.161483333333333,51.702616666666664,25.163168989519736,51.70564261325489
3416,MAERSK KIMI,9162227,244132000,25° 10.985' N,051° 42.826' E,19/06/2019 21:24:09 +00:00,NNE,24,16.99,FBB,25.183083333333332,51.713766666666665,25.186898712692685,51.715814550859676
3417,MAERSK KIMI,9162227,244132000,25° 12.191' N,051° 43.626' E,19/06/2019 21:29:09 +00:00,NNE,32,17.05,FBB,25.20318333333333,51.7271,25.19990817922103,51.71565031862493
3418,MAERSK KIMI,9162227,244132000,25° 13.408' N,051° 44.486' E,19/06/2019 21:34:09 +00:00,NE,34,17.14,FBB,25.223466666666667,51.74143333333333,25.226501360173373,51.745458983827234
3419,MAERSK KIMI,9162227,244132000,25° 14.599' N,051° 45.338' E,19/06/2019 21:39:09 +00:00,NNE,32,17.11,FBB,25.243316666666665,51.755633333333336,25.24829905925661,51.75896256009875
3420,MAERSK KIMI,9162227,244132000,25° 17.083' N,051° 46.845' E,19/06/2019 21:49:09 +00:00,NNE,29,17.32,FBB,25.284716666666668,51.78075,25.28097331130962,51.78294496288332
3421,MAERSK KIMI,9162227,244132000,25° 18.345' N,051° 47.615' E,19/06/2019 21:54:09 +00:00,NNE,29,17.16,FBB,25.30575,51.79358333333333,25.30406255183536,51.79593848594323
3422,MAERSK KIMI,9162227,244132000,25° 19.616' N,051° 48.306' E,19/06/2019 21:59:09 +00:00,NNE,20,16.72,FBB,25.326933333333333,51.8051,25.32716323546925,51.807834244720276
3423,MAERSK KIMI,9162227,244132000,25° 20.942' N,051° 48.856' E,19/06/2019 22:04:09 +00:00,NNE,18,16.95,FBB,25.349033333333335,51.81426666666667,25.344972245658273,51.80042569047203
3424,MAERSK KIMI,9162227,244132000,25° 22.342' N,051° 49.298' E,19/06/2019 22:09:09 +00:00,NNE,16,17.79,FBB,25.372366666666668,51.82163333333333,25.374028501762478,51.82059118209931
3425,MAERSK KIMI,9162227,244132000,25° 23.785' N,051° 49.754' E,19/06/2019 22:14:09 +00:00,NNE,16,18.19,FBB,25.396416666666667,51.829233333333335,25.393829306417906,51.820958585717456
3426,MAERSK KIMI,9162227,244132000,25° 25.250' N,051° 50.291' E,19/06/2019 22:19:09 +00:00,NNE,33,18.68,FBB,25.420833333333334,51.83818333333333,25.423206279069788,51.83970163724957
3427,MAERSK KIMI,9162227,244132000,25° 26.248' N,051° 51.659' E,19/06/2019 22:24:09 +00:00,ENE,62,19.48,FBB,25.437466666666666,51.86098333333333,25.441984124975814,51.85719033949179
3428,MAERSK KIMI,9162227,244132000,25° 26.425' N,051° 53.397' E,19/06/2019 22:29:09 +00:00,E,92,18.41,FBB,25.440416666666668,51.88995,25.435253460183592,51.891763005883725
3429,MAERSK KIMI,9162227,244132000,25° 26.363' N,051° 55.208' E,19/06/2019 22:34:09 +00:00,E,93,20.8,FBB,25.439383333333332,51.92013333333333,25.427825365543878,51.92522287187737
3430,MAERSK KIMI,9162227,244132000,25° 26.272' N,051° 57.116' E,19/06/2019 22:39:09 +00:00,E,92,20.27,FBB,25.437866666666668,51.951933333333336,25.43743534439431,51.94425208767632
3431,MAERSK KIMI,9162227,244132000,25° 26.190' N,051° 59.013' E,19/06/2019 22:44:09 +00:00,E,93,20.86,FBB,25.4365,51.98355,25.43348111349203,51.98057071461627
3432,MAERSK KIMI,9162227,244132000,25° 26.084' N,052° 00.977' E,19/06/2019 22:49:09 +00:00,E,93,21.21,FBB,25.434733333333334,52.016283333333334,25.44736035897711,52.01737028753113
3433,MAERSK KIMI,9162227,244132000,25° 26.244' N,052° 02.879' E,19/06/2019 22:54:09 +00:00,ENE,65,21.07,FBB,25.4374,52.047983333333335,25.44048809310219,52.04607688041007
3434,MAERSK KIMI,9162227,244132000,25° 27.266' N,052° 04.415' E,19/06/2019 22:59:09 +00:00,NE,46,20.8,FBB,25.454433333333334,52.07358333333333,25.45829576817142,52.06456165617198
3435,MAERSK KIMI,9162227,244132000,25° 28.484' N,052° 05.830' E,19/06/2019 23:04:09 +00:00,NE,47,21.42,FBB,25.474733333333333,52.097166666666666,25.461469868232008,52.09963670519565
3436,MAERSK KIMI,9162227,244132000,25° 29.702' N,052° 07.292' E,19/06/2019 23:09:09 +00:00,NE,48,21.63,FBB,25.495033333333332,52.12153333333333,25.496909181313598,52.12267458439865
3437,MAERSK KIMI,9162227,244132000,25° 30.880' N,052° 08.770' E,19/06/2019 23:14:09 +00:00,NE,49,21.23,FBB,25.514666666666667,52.146166666666666,25.5089520455677,52.14626198554056
3438,MAERSK KIMI,9162227,244132000,25° 32.068' N,052° 10.208' E,19/06/2019 23:19:09 +00:00,NE,47,21.07,FBB,25.534466666666667,52.17013333333333,25.538008408189697,52.17163272427013
3439,MAERSK KIMI,9162227,244132000,25° 33.265' N,052° 11.635' E,19/06/2019 23:24:09 +00:00,NE,48,20.9,FBB,25.55441666666667,52.19391666666667,25.54551558911241,52.189653192909006
3440,MAERSK KIMI,9162227,244132000,25° 34.469' N,052° 13.056' E,19/06/2019 23:29:09 +00:00,NE,47,20.94,FBB,25.574483333333333,52.2176,25.576616632895917,52.221100895914745
3441,MAERSK KIMI,9162227,244132000,25° 35.677' N,052° 14.461' E,19/06/2019 23:34:09 +00:00,NE,46,21.01,FBB,25.594616666666667,52.24101666666667,25.595929343091605,52.24541453841405
3442,MAERSK KIMI,9162227,244132000,25° 36.899' N,052° 15.855' E,19/06/2019 23:39:09 +00:00,NE,45,21.07,FBB,25.614983333333335,52.26425,25.613542681159917,52.27002827172548
3443,MAERSK KIMI,9162227,244132000,25° 38.137' N,052° 17.207' E,19/06/2019 23:44:09 +00:00,NE,39,20.74,FBB,25.635616666666667,52.28678333333333,25.638691393464207,52.28181830923835
3444,MAERSK KIMI,9162227,244132000,25° 39.463' N,052° 18.439' E,19/06/2019 23:49:09 +00:00,NE,40,20.8,FBB,25.657716666666666,52.307316666666665,25.659238597036467,52.29936121688806
